artist,observation_count,unique_songs,observation_pct,unique_song_pct,small_group_lt_30_songs
Drake Featuring 2 Chainz & Big Sean,5,1,0.00611269362,0.003566206626,True
Drake Featuring Future & Molly Santana,5,1,0.00611269362,0.003566206626,True
Drake Featuring Future & Young Thug,5,1,0.00611269362,0.003566206626,True
Drake Featuring J. Cole,5,1,0.00611269362,0.003566206626,True
Drake Featuring JAY-Z,5,3,0.00611269362,0.01069861988,True
"Drake Featuring Kanye West, Lil Wayne & Eminem",5,1,0.00611269362,0.003566206626,True
Drake Featuring Nicki Minaj,5,1,0.00611269362,0.003566206626,True
Drake Featuring PARTYNEXTDOOR,5,4,0.00611269362,0.0142648265,True
Drake Featuring Sexyy Red & SZA,5,1,0.00611269362,0.003566206626,True
Drake Featuring T.I. & Swizz Beatz,5,1,0.00611269362,0.003566206626,True
Drake Featuring The Throne,5,1,0.00611269362,0.003566206626,True
Drake Featuring Yeat,5,1,0.00611269362,0.003566206626,True
Duane Eddy and the Rebelettes,5,2,0.00611269362,0.007132413252,True
Duncan Laurence,5,1,0.00611269362,0.003566206626,True
Dusk,5,2,0.00611269362,0.007132413252,True
Dwight Twilley,5,2,0.00611269362,0.007132413252,True
EPMD,5,1,0.00611269362,0.003566206626,True
Eamon,5,1,0.00611269362,0.003566206626,True
Eartha Kitt With Henri Rene And His Orchestra,5,1,0.00611269362,0.003566206626,True
"Ecstasy, Passion & Pain",5,3,0.00611269362,0.01069861988,True
Ed Sheeran Featuring Khalid,5,1,0.00611269362,0.003566206626,True
Eighth Wonder,5,2,0.00611269362,0.007132413252,True
Ella Henderson,5,1,0.00611269362,0.003566206626,True
Ella Langley & Morgan Wallen,5,1,0.00611269362,0.003566206626,True
Ella Langley Featuring Riley Green,5,1,0.00611269362,0.003566206626,True
Ellie Goulding X Diplo Featuring Swae Lee,5,1,0.00611269362,0.003566206626,True
Eminem Featuring Lil Wayne,5,1,0.00611269362,0.003566206626,True
Eminem Featuring Nate Dogg,5,1,0.00611269362,0.003566206626,True
Enuff Z'Nuff,5,2,0.00611269362,0.007132413252,True
Eric Benet Featuring Tamia,5,1,0.00611269362,0.003566206626,True
Eric Heatherly,5,1,0.00611269362,0.003566206626,True
Eruption,5,1,0.00611269362,0.003566206626,True
Eslabon Armado X Peso Pluma,5,1,0.00611269362,0.003566206626,True
Eternal,5,1,0.00611269362,0.003566206626,True
Evan And Jaron,5,1,0.00611269362,0.003566206626,True
Eve Featuring Alicia Keys,5,1,0.00611269362,0.003566206626,True
Fabolous Featuring Jermaine Dupri,5,1,0.00611269362,0.003566206626,True
Fabolous Featuring Mike Shorey & Lil' Mo,5,1,0.00611269362,0.003566206626,True
Fabolous Featuring Nate Dogg,5,1,0.00611269362,0.003566206626,True
Fabolous Featuring Ne-Yo,5,1,0.00611269362,0.003566206626,True
Fabolous Featuring The-Dream,5,1,0.00611269362,0.003566206626,True
Faithless,5,1,0.00611269362,0.003566206626,True
Far*East Movement Featuring Ryan Tedder,5,1,0.00611269362,0.003566206626,True
Farruko,5,2,0.00611269362,0.007132413252,True
Fastball,5,2,0.00611269362,0.007132413252,True
Faster Pussycat,5,1,0.00611269362,0.003566206626,True
Fat Boys,5,2,0.00611269362,0.007132413252,True
Fat Joe Featuring R. Kelly,5,1,0.00611269362,0.003566206626,True
"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",5,1,0.00611269362,0.003566206626,True
Ferlin Husky,5,1,0.00611269362,0.003566206626,True
Fetty Wap Featuring Monty,5,2,0.00611269362,0.007132413252,True
Field Mob,5,1,0.00611269362,0.003566206626,True
Field Mob Featuring Ciara,5,1,0.00611269362,0.003566206626,True
Fifty Fifty,5,1,0.00611269362,0.003566206626,True
First Class,5,2,0.00611269362,0.007132413252,True
Five Stairsteps & Cubie,5,3,0.00611269362,0.01069861988,True
Flo Milli,5,1,0.00611269362,0.003566206626,True
Flobots,5,1,0.00611269362,0.003566206626,True
Floetry,5,1,0.00611269362,0.003566206626,True
Florida Georgia Line Featuring Tim McGraw,5,1,0.00611269362,0.003566206626,True
Flyleaf,5,1,0.00611269362,0.003566206626,True
Forrest Frank,5,1,0.00611269362,0.003566206626,True
Fort Minor Featuring Holly Brook,5,1,0.00611269362,0.003566206626,True
Foxy Brown Featuring Jay-Z,5,1,0.00611269362,0.003566206626,True
Frankie J Featuring Baby Bash,5,1,0.00611269362,0.003566206626,True
Franz Ferdinand,5,2,0.00611269362,0.007132413252,True
"French Montana Featuring Rick Ross, Drake, Lil Wayne",5,1,0.00611269362,0.003566206626,True
Fu-Schnickens,5,1,0.00611269362,0.003566206626,True
Fuerza Regida & Marshmello,5,1,0.00611269362,0.003566206626,True
"Future Featuring Pharrell, Pusha T & Casino",5,1,0.00611269362,0.003566206626,True
G-Eazy & Halsey,5,1,0.00611269362,0.003566206626,True
GAYLE,5,1,0.00611269362,0.003566206626,True
GTR,5,2,0.00611269362,0.007132413252,True
Gallagher And Lyle,5,2,0.00611269362,0.007132413252,True
Gang Starr,5,2,0.00611269362,0.007132413252,True
Gary Barlow,5,1,0.00611269362,0.003566206626,True
Gary Glitter,5,2,0.00611269362,0.007132413252,True
Gary Toms Empire,5,2,0.00611269362,0.007132413252,True
Gavin Adcock,5,1,0.00611269362,0.003566206626,True
George Ezra,5,1,0.00611269362,0.003566206626,True
Gerald Levert (Duet With Eddie Levert),5,1,0.00611269362,0.003566206626,True
Giggles,5,1,0.00611269362,0.003566206626,True
Ginuwine Featuring Baby,5,1,0.00611269362,0.003566206626,True
GloRilla & Cardi B,5,1,0.00611269362,0.003566206626,True
GloRilla & Sexyy Red,5,1,0.00611269362,0.003566206626,True
GoldLink Featuring Brent Faiyaz & Shy Glizzy,5,1,0.00611269362,0.003566206626,True
Grace Jones,5,3,0.00611269362,0.01069861988,True
Graham Nash,5,3,0.00611269362,0.01069861988,True
Grand Puba,5,2,0.00611269362,0.007132413252,True
Granger Smith,5,2,0.00611269362,0.007132413252,True
Grayson Hugh,5,2,0.00611269362,0.007132413252,True
Green Jelly,5,1,0.00611269362,0.003566206626,True
Greg Kihn,5,2,0.00611269362,0.007132413252,True
Grupo Frontera X Bad Bunny,5,1,0.00611269362,0.003566206626,True
Gucci Mane Featuring Drake,5,1,0.00611269362,0.003566206626,True
Gunna & Future Featuring Young Thug,5,1,0.00611269362,0.003566206626,True
Gunna Featuring Young Thug,5,2,0.00611269362,0.007132413252,True
Hank Locklin,5,1,0.00611269362,0.003566206626,True
Harold Dorman,5,1,0.00611269362,0.003566206626,True
Harold Faltermeyer,5,1,0.00611269362,0.003566206626,True
"Harry Connick, Jr.",5,1,0.00611269362,0.003566206626,True
Havana Brown Featuring Pitbull,5,1,0.00611269362,0.003566206626,True
Head East,5,3,0.00611269362,0.01069861988,True
Heartland,5,1,0.00611269362,0.003566206626,True
Hellogoodbye,5,1,0.00611269362,0.003566206626,True
Herbie Hancock,5,2,0.00611269362,0.007132413252,True
Hot Chelle Rae Featuring New Boyz,5,1,0.00611269362,0.003566206626,True
"Houston Featuring Chingy, Nate Dogg & I-20",5,1,0.00611269362,0.003566206626,True
Huey,5,1,0.00611269362,0.003566206626,True
Hurricane Chris,5,1,0.00611269362,0.003566206626,True
Hurricane Smith,5,2,0.00611269362,0.007132413252,True
I LOVE MAKONNEN Featuring Drake,5,1,0.00611269362,0.003566206626,True
II D Extreme,5,1,0.00611269362,0.003566206626,True
Ice Cube Featuring Das EFX,5,1,0.00611269362,0.003566206626,True
Ice Cube Featuring George Clinton,5,1,0.00611269362,0.003566206626,True
Ice Cube Featuring Mr. Short Khop,5,1,0.00611269362,0.003566206626,True
Ice Spice & Nicki Minaj,5,1,0.00611269362,0.003566206626,True
Icy Blu,5,2,0.00611269362,0.007132413252,True
Ideal,5,1,0.00611269362,0.003566206626,True
Imajin Featuring Keith Murray,5,1,0.00611269362,0.003566206626,True
Ingrid Andress With Sam Hunt,5,1,0.00611269362,0.003566206626,True
Intro,5,2,0.00611269362,0.007132413252,True
"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",5,1,0.00611269362,0.003566206626,True
"Isley, Jasper, Isley",5,2,0.00611269362,0.007132413252,True
Ivan Neville,5,2,0.00611269362,0.007132413252,True
J. Cole Featuring Trey Songz,5,1,0.00611269362,0.003566206626,True
J. Frank Wilson and The Cavaliers,5,2,0.00611269362,0.007132413252,True
J.D. Souther,5,1,0.00611269362,0.003566206626,True
JID Featuring 21 Savage & Baby Tate,5,1,0.00611269362,0.003566206626,True
JT Money Featuring Sole,5,1,0.00611269362,0.003566206626,True
Ja Rule Featuring Case,5,1,0.00611269362,0.003566206626,True
Ja Rule Featuring Christina Milian,5,1,0.00611269362,0.003566206626,True
Ja Rule Featuring R. Kelly & Ashanti,5,1,0.00611269362,0.003566206626,True
Jack Blanchard & Misty Morgan,5,2,0.00611269362,0.007132413252,True
Jackie Moore,5,2,0.00611269362,0.007132413252,True
Jadakiss Featuring Anthony Hamilton,5,1,0.00611269362,0.003566206626,True
Jaheim Featuring Next,5,1,0.00611269362,0.003566206626,True
Jaheim Featuring Tha Rayne,5,1,0.00611269362,0.003566206626,True
Jamie Foxx Featuring Ludacris,5,1,0.00611269362,0.003566206626,True
Jamie Foxx Featuring T.I.,5,1,0.00611269362,0.003566206626,True
Jan Hammer,5,1,0.00611269362,0.003566206626,True
Janet Featuring BLACKstreet,5,1,0.00611269362,0.003566206626,True
Jason Aldean & Carrie Underwood,5,1,0.00611269362,0.003566206626,True
Jason Aldean Featuring Miranda Lambert,5,1,0.00611269362,0.003566206626,True
Jason Aldean With Luke Bryan & Eric Church,5,1,0.00611269362,0.003566206626,True
Jason Derulo Featuring Snoop Dogg,5,1,0.00611269362,0.003566206626,True
"Jay Rock, Kendrick Lamar, Future & James Blake",5,1,0.00611269362,0.003566206626,True
Jay Sean Featuring Sean Paul & Lil Jon,5,1,0.00611269362,0.003566206626,True
Jay-Z & T.I. Featuring Kanye West & Lil Wayne,5,1,0.00611269362,0.003566206626,True
Jay-Z + Mr. Hudson,5,1,0.00611269362,0.003566206626,True
Jay-Z Featuring BLACKstreet,5,1,0.00611269362,0.003566206626,True
Jay-Z Featuring UGK,5,1,0.00611269362,0.003566206626,True
"Jay-Z, Rihanna & Kanye West",5,1,0.00611269362,0.003566206626,True
Jay-Z/Linkin Park,5,1,0.00611269362,0.003566206626,True
Jazzy Jeff & The Fresh Prince,5,2,0.00611269362,0.007132413252,True
Jeanne Black,5,3,0.00611269362,0.01069861988,True
Jefferson,5,2,0.00611269362,0.007132413252,True
Jennifer Lopez Featuring Big Pun & Fat Joe,5,1,0.00611269362,0.003566206626,True
Jennifer Lopez Featuring LL Cool J,5,1,0.00611269362,0.003566206626,True
Jennifer Lopez Featuring Styles & Jadakiss,5,1,0.00611269362,0.003566206626,True
Jennifer Paige,5,1,0.00611269362,0.003566206626,True
Jermaine Dupri & Ludacris,5,1,0.00611269362,0.003566206626,True
Jerry Vale,5,3,0.00611269362,0.01069861988,True
Jerry Wallace With The Jewels,5,1,0.00611269362,0.003566206626,True
Jesse Johnson's Revue,5,2,0.00611269362,0.007132413252,True
Jesse McCartney Featuring Ludacris,5,1,0.00611269362,0.003566206626,True
Jessica Andrews,5,1,0.00611269362,0.003566206626,True
Jessie Hill,5,2,0.00611269362,0.007132413252,True
Jessie J Featuring B.o.B,5,1,0.00611269362,0.003566206626,True
Jessie Murph,5,2,0.00611269362,0.007132413252,True
Jewel Akens,5,2,0.00611269362,0.007132413252,True
Jhene Aiko Featuring H.E.R.,5,1,0.00611269362,0.003566206626,True
Jibbs,5,1,0.00611269362,0.003566206626,True
Jidenna Featuring Roman GianArthur,5,1,0.00611269362,0.003566206626,True
Jim Gilstrap,5,3,0.00611269362,0.01069861988,True
Jimmie Allen & Brad Paisley,5,1,0.00611269362,0.003566206626,True
Jimmy McGriff,5,3,0.00611269362,0.01069861988,True
Jo Ann Campbell,5,3,0.00611269362,0.01069861988,True
Joan Osborne,5,1,0.00611269362,0.003566206626,True
Joe Barry,5,2,0.00611269362,0.007132413252,True
Joe Cocker And Jennifer Warnes,5,1,0.00611269362,0.003566206626,True
Joe Henderson,5,3,0.00611269362,0.01069861988,True
Joe South and The Believers,5,2,0.00611269362,0.007132413252,True
Joey McIntyre,5,2,0.00611269362,0.007132413252,True
John Travolta & Olivia Newton-John,5,1,0.00611269362,0.003566206626,True
Johnny Thunder,5,2,0.00611269362,0.007132413252,True
Jon Astley,5,2,0.00611269362,0.007132413252,True
Josh Groban,5,2,0.00611269362,0.007132413252,True
Juice WRLD & YoungBoy Never Broke Again,5,1,0.00611269362,0.003566206626,True
Juice WRLD x Marshmello,5,1,0.00611269362,0.003566206626,True
Juicy J Featuring Lil Wayne & 2 Chainz,5,1,0.00611269362,0.003566206626,True
Jung Kook,5,2,0.00611269362,0.007132413252,True
Junior M.A.F.I.A.,5,1,0.00611269362,0.003566206626,True
Justin Bieber & benny blanco,5,1,0.00611269362,0.003566206626,True
"Juvenile, Wacko & Skip",5,1,0.00611269362,0.003566206626,True
K.P. & Envyi,5,1,0.00611269362,0.003566206626,True
KAI,5,1,0.00611269362,0.003566206626,True
KC,5,1,0.00611269362,0.003566206626,True
KCamp Featuring 2 Chainz,5,1,0.00611269362,0.003566206626,True
KIX,5,1,0.00611269362,0.003566206626,True
KONGOS,5,1,0.00611269362,0.003566206626,True
Kandi,5,1,0.00611269362,0.003566206626,True
Kane Brown Featuring Lauren Alaina,5,1,0.00611269362,0.003566206626,True
Kane Brown With Swae Lee & Khalid,5,1,0.00611269362,0.003566206626,True
Kanye West Featuring T-Pain,5,1,0.00611269362,0.003566206626,True
"Kanye West, Jay-Z, Big Sean",5,1,0.00611269362,0.003566206626,True
Karol G & Nicki Minaj,5,1,0.00611269362,0.003566206626,True
Karol G & Peso Pluma,5,1,0.00611269362,0.003566206626,True
Kat DeLuna Featuring Elephant Man,5,1,0.00611269362,0.003566206626,True
Katharine McPhee,5,2,0.00611269362,0.007132413252,True
Ke$ha Featuring 3OH!3,5,1,0.00611269362,0.003566206626,True
Keith Urban And Miranda Lambert,5,1,0.00611269362,0.003566206626,True
Kelis Featuring Too $hort,5,1,0.00611269362,0.003566206626,True
Kelly Rowland Featuring Eve,5,1,0.00611269362,0.003566206626,True
Kendrick Lamar Featuring Drake,5,1,0.00611269362,0.003566206626,True
Kenny Chesney & Uncle Kracker,5,1,0.00611269362,0.003566206626,True
Kenny Chesney Featuring P!nk,5,1,0.00611269362,0.003566206626,True
Kenny Chesney With The Wailers,5,1,0.00611269362,0.003566206626,True
Kenny G With Peabo Bryson,5,1,0.00611269362,0.003566206626,True
Kenny G. (Vocal By Lenny Williams),5,1,0.00611269362,0.003566206626,True
Kenny Rogers And Sheena Easton,5,1,0.00611269362,0.003566206626,True
Kenny Rogers With Kim Carnes,5,1,0.00611269362,0.003566206626,True
Kent Jones,5,1,0.00611269362,0.003566206626,True
Kenya Grace,5,1,0.00611269362,0.003566206626,True
Keri Hilson Featuring Lil Wayne,5,1,0.00611269362,0.003566206626,True
Kesha,5,1,0.00611269362,0.003566206626,True
"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",5,1,0.00611269362,0.003566206626,True
Keyshia Cole Featuring Missy Elliott & Lil Kim,5,1,0.00611269362,0.003566206626,True
Keyshia Cole Introducing Amina,5,1,0.00611269362,0.003566206626,True
Kid Frost,5,2,0.00611269362,0.007132413252,True
Kimberley Locke,5,1,0.00611269362,0.003566206626,True
King Curtis & The Kingpins,5,4,0.00611269362,0.0142648265,True
King Curtis And The Noble Knights,5,2,0.00611269362,0.007132413252,True
Kirko Bangz,5,1,0.00611269362,0.003566206626,True
Koffee Brown,5,1,0.00611269362,0.003566206626,True
Kon Kan,5,2,0.00611269362,0.007132413252,True
Kris Kross Featuring Supercat,5,1,0.00611269362,0.003566206626,True
Kut Klose,5,1,0.00611269362,0.003566206626,True
Kyu Sakamoto,5,2,0.00611269362,0.007132413252,True
L.A. Style,5,1,0.00611269362,0.003566206626,True
L.A.D.,5,1,0.00611269362,0.003566206626,True
L.B.C. Crew Feat. Tray D & South Sentrell,5,1,0.00611269362,0.003566206626,True
LANCO,5,1,0.00611269362,0.003566206626,True
Labelle,5,2,0.00611269362,0.007132413252,True
Latimore,5,2,0.00611269362,0.007132413252,True
Le Click Featuring Kayo,5,1,0.00611269362,0.003566206626,True
Leah Andreone,5,1,0.00611269362,0.003566206626,True
Lee Ritenour,5,2,0.00611269362,0.007132413252,True
Leroy Van Dyke,5,2,0.00611269362,0.007132413252,True
Les Paul And Mary Ford,5,2,0.00611269362,0.007132413252,True
Lidell Townsell,5,1,0.00611269362,0.003566206626,True
Lightning Seeds,5,2,0.00611269362,0.007132413252,True
Lil Dicky Featuring Chris Brown,5,1,0.00611269362,0.003566206626,True
Lil Dicky Featuring Fetty Wap & Rich Homie Quan,5,1,0.00611269362,0.003566206626,True
Lil Durk Featuring Gunna,5,1,0.00611269362,0.003566206626,True
Lil Durk Featuring Lil Baby & Polo G,5,1,0.00611269362,0.003566206626,True
Lil Jon & The East Side Boyz Featuring Usher & Ludacris,5,1,0.00611269362,0.003566206626,True
Lil Scrappy,5,1,0.00611269362,0.003566206626,True
Lil Scrappy Featuring Young Buck,5,1,0.00611269362,0.003566206626,True
Lil Tjay,5,3,0.00611269362,0.01069861988,True
Lil Tjay Featuring 6LACK,5,1,0.00611269362,0.003566206626,True
Lil Wayne Featuring Bobby Valentino & Kidd Kidd,5,1,0.00611269362,0.003566206626,True
Lil Wayne Featuring Detail,5,1,0.00611269362,0.003566206626,True
Lil Wayne Featuring Drake & Future,5,1,0.00611269362,0.003566206626,True
Lil Wayne Featuring Eminem,5,1,0.00611269362,0.003566206626,True
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",5,1,0.00611269362,0.003566206626,True
Lil' Flip Featuring Lea,5,1,0.00611269362,0.003566206626,True
Lil' Kim,5,2,0.00611269362,0.007132413252,True
"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",5,1,0.00611269362,0.003566206626,True
Lillywood & Robin Schulz,5,1,0.00611269362,0.003566206626,True
Linda Ronstadt & James Ingram,5,1,0.00611269362,0.003566206626,True
Lindisfarne,5,2,0.00611269362,0.007132413252,True
Link Wray And The Wraymen,5,2,0.00611269362,0.007132413252,True
Lisa Fischer,5,2,0.00611269362,0.007132413252,True
Lit,5,1,0.00611269362,0.003566206626,True
Lita Ford (Duet With Ozzy Osbourne),5,1,0.00611269362,0.003566206626,True
Little Johnny Taylor,5,2,0.00611269362,0.007132413252,True
Living In A Box,5,2,0.00611269362,0.007132413252,True
Lloyd Banks,5,1,0.00611269362,0.003566206626,True
Lloyd Banks Featuring Avant,5,1,0.00611269362,0.003566206626,True
Lloyd Banks Featuring Juelz Santana,5,1,0.00611269362,0.003566206626,True
Lloyd Featuring Ashanti,5,1,0.00611269362,0.003566206626,True
Lone Justice,5,3,0.00611269362,0.01069861988,True
Los Bravos,5,2,0.00611269362,0.007132413252,True
Louis Armstrong,5,3,0.00611269362,0.01069861988,True
Louis Prima And Keely Smith,5,3,0.00611269362,0.01069861988,True
LoveRance Featuring IamSu & Skipper or 50 Cent,5,1,0.00611269362,0.003566206626,True
Ludacris Featuring Mystikal & Infamous 2.0,5,1,0.00611269362,0.003566206626,True
Ludacris Featuring Sleepy Brown,5,1,0.00611269362,0.003566206626,True
Luis R Conriquez x Neton Vega,5,1,0.00611269362,0.003566206626,True
Luke Combs Featuring Eric Church,5,1,0.00611269362,0.003566206626,True
Luke Featuring No Good But So Good,5,1,0.00611269362,0.003566206626,True
Lumidee,5,1,0.00611269362,0.003566206626,True
Lupe Fiasco & Guy Sebastian,5,1,0.00611269362,0.003566206626,True
Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,5,1,0.00611269362,0.003566206626,True
M,5,1,0.00611269362,0.003566206626,True
M.C. Breed & D.F.C.,5,1,0.00611269362,0.003566206626,True
M83.,5,1,0.00611269362,0.003566206626,True
MC Lyte Featuring Xscape,5,1,0.00611269362,0.003566206626,True
MFSB Featuring The Three Degrees,5,2,0.00611269362,0.007132413252,True
Mac Miller Featuring Ty Dolla $ign,5,1,0.00611269362,0.003566206626,True
Machine Gun Kelly x Camila Cabello,5,1,0.00611269362,0.003566206626,True
Mack 10 & Tha Dogg Pound,5,1,0.00611269362,0.003566206626,True
Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,5,1,0.00611269362,0.003566206626,True
Macklemore Featuring Skylar Grey,5,1,0.00611269362,0.003566206626,True
Mad Lion,5,1,0.00611269362,0.003566206626,True
MadeinTYO,5,1,0.00611269362,0.003566206626,True
Magoo And Timbaland,5,1,0.00611269362,0.003566206626,True
Maino Featuring T-Pain,5,1,0.00611269362,0.003566206626,True
Maneskin,5,1,0.00611269362,0.003566206626,True
Mar-Keys,5,3,0.00611269362,0.01069861988,True
Marcie Blane,5,2,0.00611269362,0.007132413252,True
Mario Featuring Gucci Mane & Sean Garrett,5,1,0.00611269362,0.003566206626,True
